method,block,iter,t,gaussians,added,pruned,block_seconds,val_psnr,val_ssim,reward,stop_intent,block_steps,densify_mode,densification_interval,prune_mode,opacity_reset,stop,densify_threshold_mult,prune_opacity_threshold,position_lr_mult,feature_lr_mult,opacity_lr_mult,scaling_lr_mult,rotation_lr_mult
agentic,284,28500,213.285,168510,0,0,0.6859,20.247,0.7447,-0.0608,continue,100,off,100,opacity_only,no_reset,continue,1.0357,0.012,0.803,0.8996,0.719,0.7635,0.6346
agentic,285,28600,213.962,168510,0,0,0.6771,20.244,0.7442,-0.0433,continue,100,off,100,opacity_only,no_reset,continue,1.0159,0.0118,0.8179,0.8776,0.7198,0.7569,0.644
agentic,286,28700,214.636,168510,0,0,0.6742,20.444,0.746,-0.0321,continue,100,off,100,opacity_only,no_reset,continue,1.0127,0.0117,0.8211,0.8726,0.7191,0.7557,0.646
agentic,287,28800,215.309,168510,0,0,0.6733,20.449,0.7466,-0.0351,continue,100,off,100,opacity_only,no_reset,continue,1.0335,0.012,0.8053,0.8956,0.7185,0.7627,0.636
agentic,288,28900,215.987,168510,0,0,0.6776,20.33,0.7453,-0.0325,continue,100,off,100,opacity_only,no_reset,continue,1.0106,0.0117,0.8232,0.8693,0.7183,0.7551,0.647
agentic,289,29000,216.664,168510,0,0,0.6771,20.349,0.7455,-0.0466,continue,100,off,100,opacity_only,no_reset,continue,1.0359,0.012,0.8029,0.8995,0.719,0.7637,0.6344
agentic,290,29100,217.339,168510,0,0,0.6749,20.365,0.7448,-0.0521,continue,100,off,100,opacity_only,no_reset,continue,1.0113,0.0117,0.8225,0.8703,0.7187,0.7553,0.6467
agentic,291,29200,217.997,168510,0,0,0.6577,20.413,0.7469,-0.0299,continue,100,off,100,opacity_only,no_reset,continue,1.0155,0.0118,0.8183,0.8765,0.7196,0.7568,0.6442
agentic,292,29300,218.653,168510,0,0,0.6563,20.199,0.7446,-0.0734,continue,100,off,100,opacity_only,no_reset,continue,1.038,0.012,0.8009,0.903,0.7195,0.7645,0.6331
agentic,293,29400,219.309,168510,0,0,0.6565,20.246,0.7446,-0.0324,continue,100,off,100,opacity_only,no_reset,continue,1.0128,0.0117,0.821,0.8726,0.7192,0.7558,0.6458
agentic,294,29500,219.966,168510,0,0,0.6569,20.309,0.7448,-0.0318,continue,100,off,100,opacity_only,no_reset,continue,1.0383,0.012,0.8007,0.9033,0.7196,0.7647,0.633
agentic,295,29600,220.627,168510,0,0,0.6609,20.297,0.7462,-0.0351,continue,100,off,100,opacity_only,no_reset,continue,1.0344,0.012,0.8045,0.8971,0.719,0.7631,0.6354
agentic,296,29700,221.28,168510,0,0,0.6531,20.293,0.7464,-0.0375,continue,100,off,100,opacity_only,no_reset,continue,1.0113,0.0117,0.8225,0.87,0.7186,0.7555,0.6464
agentic,297,29800,221.937,168510,0,0,0.6563,20.244,0.7455,-0.0663,continue,100,off,100,opacity_only,no_reset,continue,1.0138,0.0118,0.8202,0.8734,0.7195,0.7561,0.6454
agentic,298,29900,222.598,168510,0,0,0.6616,20.436,0.7455,-0.0298,continue,100,off,100,opacity_only,no_reset,continue,1.0144,0.0118,0.8196,0.8742,0.7196,0.7564,0.645
agentic,299,30000,223.252,168510,0,0,0.6537,20.211,0.7449,-0.0593,continue,100,off,100,opacity_only,no_reset,continue,1.0352,0.012,0.8037,0.898,0.7191,0.7635,0.6348
